id,operation,admin0Name,admin0Pcode,admin1Name,admin1Pcode,admin2Name,admin2Pcode,adminLevel,numPresentIdpInd,reportingDate,yearReportingDate,monthReportingDate,roundNumber,displacementReason,numberMales,numberFemales,idpOriginAdmin1Name,idpOriginAdmin1Pcode,assessmentType,operationStatus
132796,Lake Chad Basin Crisis,Nigeria,NGA,Yobe,NGA036,Yusufari,NGA036017,2,1384,2024-11-30T00:00:00,2024,11,49,Conflict,629,755,Borno,NGA008,SA,Active
132783,Lake Chad Basin Crisis,Nigeria,NGA,Yobe,NGA036,Yusufari,NGA036017,2,1122,2024-11-30T00:00:00,2024,11,49,Conflict,537,585,Yobe,NGA036,SA,Active
133859,Lake Chad Basin Crisis,Nigeria,NGA,Adamawa,NGA002,Mubi North,NGA002014,2,6062,2024-11-30T00:00:00,2024,11,49,Conflict,2949,3113,Borno,NGA008,SA,Active
133869,Lake Chad Basin Crisis,Nigeria,NGA,Adamawa,NGA002,Mubi North,NGA002014,2,6819,2024-11-30T00:00:00,2024,11,49,Conflict,3393,3426,Adamawa,NGA002,SA,Active
133911,Lake Chad Basin Crisis,Nigeria,NGA,Adamawa,NGA002,Mubi South,NGA002015,2,1179,2024-11-30T00:00:00,2024,11,49,Conflict,563,616,Adamawa,NGA002,SA,Active
133923,Lake Chad Basin Crisis,Nigeria,NGA,Adamawa,NGA002,Mubi South,NGA002015,2,6323,2024-11-30T00:00:00,2024,11,49,Conflict,3048,3275,Borno,NGA008,SA,Active
133954,Lake Chad Basin Crisis,Nigeria,NGA,Bauchi,NGA005,Zaki,NGA005020,2,2478,2024-11-30T00:00:00,2024,11,49,Conflict,1132,1346,Borno,NGA008,SA,Active
134205,Lake Chad Basin Crisis,Nigeria,NGA,Gombe,NGA016,Yamaltu/Deba,NGA016011,2,381,2024-11-30T00:00:00,2024,11,49,Conflict,183,198,Adamawa,NGA002,SA,Active
134200,Lake Chad Basin Crisis,Nigeria,NGA,Gombe,NGA016,Yamaltu/Deba,NGA016011,2,318,2024-11-30T00:00:00,2024,11,49,Conflict,162,156,Yobe,NGA036,SA,Active
134219,Lake Chad Basin Crisis,Nigeria,NGA,Gombe,NGA016,Yamaltu/Deba,NGA016011,2,3434,2024-11-30T00:00:00,2024,11,49,Conflict,1884,1550,Borno,NGA008,SA,Active
134154,Lake Chad Basin Crisis,Nigeria,NGA,Gombe,NGA016,Shomgom,NGA016010,2,113,2024-11-30T00:00:00,2024,11,49,Conflict,48,65,Adamawa,NGA002,SA,Active
134155,Lake Chad Basin Crisis,Nigeria,NGA,Gombe,NGA016,Shomgom,NGA016010,2,161,2024-11-30T00:00:00,2024,11,49,Conflict,71,90,Borno,NGA008,SA,Active
134166,Lake Chad Basin Crisis,Nigeria,NGA,Gombe,NGA016,Shomgom,NGA016010,2,292,2024-11-30T00:00:00,2024,11,49,Conflict,126,166,Yobe,NGA036,SA,Active
134023,Lake Chad Basin Crisis,Nigeria,NGA,Borno,NGA008,Askira/Uba,NGA008002,2,12138,2024-11-30T00:00:00,2024,11,49,Conflict,5658,6480,Borno,NGA008,SA,Active
134068,Lake Chad Basin Crisis,Nigeria,NGA,Borno,NGA008,Bama,NGA008003,2,169369,2024-11-30T00:00:00,2024,11,49,Conflict,71128,98241,Borno,NGA008,SA,Active
134075,Lake Chad Basin Crisis,Nigeria,NGA,Borno,NGA008,Bayo,NGA008004,2,24,2024-11-30T00:00:00,2024,11,49,Conflict,13,11,Yobe,NGA036,SA,Active
134088,Lake Chad Basin Crisis,Nigeria,NGA,Borno,NGA008,Bayo,NGA008004,2,236,2024-11-30T00:00:00,2024,11,49,Conflict,132,104,Borno,NGA008,SA,Active
134077,Lake Chad Basin Crisis,Nigeria,NGA,Borno,NGA008,Bayo,NGA008004,2,26,2024-11-30T00:00:00,2024,11,49,Insecurity,14,12,Adamawa,NGA002,SA,Active
134070,Lake Chad Basin Crisis,Nigeria,NGA,Borno,NGA008,Bayo,NGA008004,2,13,2024-11-30T00:00:00,2024,11,49,Conflict,5,8,Adamawa,NGA002,SA,Active
134116,Lake Chad Basin Crisis,Nigeria,NGA,Gombe,NGA016,Nafada,NGA016009,2,925,2024-11-30T00:00:00,2024,11,49,Conflict,482,443,Yobe,NGA036,SA,Active
132221,Lake Chad Basin Crisis,Nigeria,NGA,Adamawa,NGA002,Numan,NGA002016,2,26936,2024-11-30T00:00:00,2024,11,49,Conflict,12753,14183,Adamawa,NGA002,SA,Active
132265,Lake Chad Basin Crisis,Nigeria,NGA,Adamawa,NGA002,Song,NGA002018,2,72,2024-11-30T00:00:00,2024,11,49,Natural disaster,35,37,Adamawa,NGA002,SA,Active
132285,Lake Chad Basin Crisis,Nigeria,NGA,Adamawa,NGA002,Song,NGA002018,2,1287,2024-11-30T00:00:00,2024,11,49,Conflict,635,652,Adamawa,NGA002,SA,Active
132260,Lake Chad Basin Crisis,Nigeria,NGA,Adamawa,NGA002,Shelleng,NGA002017,2,10332,2024-11-30T00:00:00,2024,11,49,Conflict,4167,6165,Adamawa,NGA002,SA,Active
132297,Lake Chad Basin Crisis,Nigeria,NGA,Adamawa,NGA002,Song,NGA002018,2,2059,2024-11-30T00:00:00,2024,11,49,Conflict,1004,1055,Borno,NGA008,SA,Active
132382,Lake Chad Basin Crisis,Nigeria,NGA,Borno,NGA008,Biu,NGA008005,2,38856,2024-11-30T00:00:00,2024,11,49,Conflict,17718,21138,Borno,NGA008,SA,Active
132430,Lake Chad Basin Crisis,Nigeria,NGA,Borno,NGA008,Chibok,NGA008006,2,14926,2024-11-30T00:00:00,2024,11,49,Conflict,7240,7686,Borno,NGA008,SA,Active
132368,Lake Chad Basin Crisis,Nigeria,NGA,Borno,NGA008,Biu,NGA008005,2,3913,2024-11-30T00:00:00,2024,11,49,Conflict,1723,2190,Yobe,NGA036,SA,Active
132646,Lake Chad Basin Crisis,Nigeria,NGA,Taraba,NGA035,Bali,NGA035002,2,6009,2024-11-30T00:00:00,2024,11,49,Conflict,2885,3124,Borno,NGA008,SA,Active
132658,Lake Chad Basin Crisis,Nigeria,NGA,Taraba,NGA035,Donga,NGA035003,2,1419,2024-11-30T00:00:00,2024,11,49,Conflict,706,713,Taraba,NGA035,SA,Active
132609,Lake Chad Basin Crisis,Nigeria,NGA,Taraba,NGA035,Bali,NGA035002,2,269,2024-11-30T00:00:00,2024,11,49,Conflict,116,153,Adamawa,NGA002,SA,Active
132611,Lake Chad Basin Crisis,Nigeria,NGA,Taraba,NGA035,Bali,NGA035002,2,304,2024-11-30T00:00:00,2024,11,49,Conflict,144,160,Taraba,NGA035,SA,Active
132694,Lake Chad Basin Crisis,Nigeria,NGA,Yobe,NGA036,Tarmua,NGA036015,2,2931,2024-11-30T00:00:00,2024,11,49,Conflict,1309,1622,Yobe,NGA036,SA,Active
132717,Lake Chad Basin Crisis,Nigeria,NGA,Yobe,NGA036,Yunusari,NGA036016,2,1114,2024-11-30T00:00:00,2024,11,49,Conflict,509,605,Yobe,NGA036,SA,Active
132715,Lake Chad Basin Crisis,Nigeria,NGA,Yobe,NGA036,Yunusari,NGA036016,2,1096,2024-11-30T00:00:00,2024,11,49,Conflict,457,639,Borno,NGA008,SA,Active
132543,Lake Chad Basin Crisis,Nigeria,NGA,Taraba,NGA035,Ardo-Kola,NGA035001,2,1038,2024-11-30T00:00:00,2024,11,49,Conflict,473,565,Taraba,NGA035,SA,Active
132562,Lake Chad Basin Crisis,Nigeria,NGA,Taraba,NGA035,Ardo-Kola,NGA035001,2,2124,2024-11-30T00:00:00,2024,11,49,Conflict,895,1229,Borno,NGA008,SA,Active
132482,Lake Chad Basin Crisis,Nigeria,NGA,Borno,NGA008,Damboa,NGA008007,2,109806,2024-11-30T00:00:00,2024,11,49,Conflict,46767,63039,Borno,NGA008,SA,Active
130789,Lake Chad Basin Crisis,Nigeria,NGA,Adamawa,NGA002,Yola North,NGA002020,2,5525,2024-11-30T00:00:00,2024,11,49,Conflict,2301,3224,Borno,NGA008,SA,Active
130780,Lake Chad Basin Crisis,Nigeria,NGA,Adamawa,NGA002,Yola North,NGA002020,2,4641,2024-11-30T00:00:00,2024,11,49,Conflict,2027,2614,Adamawa,NGA002,SA,Active
130753,Lake Chad Basin Crisis,Nigeria,NGA,Adamawa,NGA002,Toungo,NGA002019,2,566,2024-11-30T00:00:00,2024,11,49,Conflict,264,302,Adamawa,NGA002,SA,Active
130894,Lake Chad Basin Crisis,Nigeria,NGA,Bauchi,NGA005,Alkaleri,NGA005001,2,325,2024-11-30T00:00:00,2024,11,49,Conflict,154,171,Borno,NGA008,SA,Active
130923,Lake Chad Basin Crisis,Nigeria,NGA,Bauchi,NGA005,Bauchi,NGA005002,2,191,2024-11-30T00:00:00,2024,11,49,Conflict,88,103,Adamawa,NGA002,SA,Active
130925,Lake Chad Basin Crisis,Nigeria,NGA,Borno,NGA008,Dikwa,NGA008008,2,108548,2024-11-30T00:00:00,2024,11,49,Conflict,48851,59697,Borno,NGA008,SA,Active
130956,Lake Chad Basin Crisis,Nigeria,NGA,Borno,NGA008,Gubio,NGA008009,2,11889,2024-11-30T00:00:00,2024,11,49,Conflict,5373,6516,Borno,NGA008,SA,Active
130877,Lake Chad Basin Crisis,Nigeria,NGA,Bauchi,NGA005,Alkaleri,NGA005001,2,92,2024-11-30T00:00:00,2024,11,49,Conflict,42,50,Plateau,NGA032,SA,Active
130881,Lake Chad Basin Crisis,Nigeria,NGA,Bauchi,NGA005,Alkaleri,NGA005001,2,127,2024-11-30T00:00:00,2024,11,49,Conflict,63,64,Taraba,NGA035,SA,Active
130832,Lake Chad Basin Crisis,Nigeria,NGA,Adamawa,NGA002,Yola South,NGA002021,2,6698,2024-11-30T00:00:00,2024,11,49,Conflict,2937,3761,Borno,NGA008,SA,Active
130844,Lake Chad Basin Crisis,Nigeria,NGA,Adamawa,NGA002,Yola South,NGA002021,2,16440,2024-11-30T00:00:00,2024,11,49,Conflict,7254,9186,Adamawa,NGA002,SA,Active
131157,Lake Chad Basin Crisis,Nigeria,NGA,Taraba,NGA035,Gassol,NGA035005,2,384,2024-11-30T00:00:00,2024,11,49,Conflict,177,207,Borno,NGA008,SA,Active
131149,Lake Chad Basin Crisis,Nigeria,NGA,Taraba,NGA035,Gassol,NGA035005,2,285,2024-11-30T00:00:00,2024,11,49,Conflict,132,153,Adamawa,NGA002,SA,Active
131179,Lake Chad Basin Crisis,Nigeria,NGA,Taraba,NGA035,Gassol,NGA035005,2,9393,2024-11-30T00:00:00,2024,11,49,Conflict,4281,5112,Taraba,NGA035,SA,Active
131208,Lake Chad Basin Crisis,Nigeria,NGA,Taraba,NGA035,Ibi,NGA035006,2,2666,2024-11-30T00:00:00,2024,11,49,Conflict,1314,1352,Taraba,NGA035,SA,Active
131252,Lake Chad Basin Crisis,Nigeria,NGA,Taraba,NGA035,Jalingo,NGA035007,2,3947,2024-11-30T00:00:00,2024,11,49,Conflict,1745,2202,Taraba,NGA035,SA,Active
131249,Lake Chad Basin Crisis,Nigeria,NGA,Taraba,NGA035,Jalingo,NGA035007,2,2335,2024-11-30T00:00:00,2024,11,49,Conflict,1058,1277,Borno,NGA008,SA,Active
131023,Lake Chad Basin Crisis,Nigeria,NGA,Borno,NGA008,Hawul,NGA008012,2,21675,2024-11-30T00:00:00,2024,11,49,Conflict,10264,11411,Borno,NGA008,SA,Active
131008,Lake Chad Basin Crisis,Nigeria,NGA,Borno,NGA008,Gwoza,NGA008011,2,164479,2024-11-30T00:00:00,2024,11,49,Conflict,68804,95675,Borno,NGA008,SA,Active
131051,Lake Chad Basin Crisis,Nigeria,NGA,Borno,NGA008,Jere,NGA008013,2,3279,2024-11-30T00:00:00,2024,11,49,Conflict,1898,1381,Not available,Not available,SA,Active
131013,Lake Chad Basin Crisis,Nigeria,NGA,Borno,NGA008,Hawul,NGA008012,2,587,2024-11-30T00:00:00,2024,11,49,Conflict,247,340,Not available,Not available,SA,Active
131073,Lake Chad Basin Crisis,Nigeria,NGA,Borno,NGA008,Jere,NGA008013,2,264211,2024-11-30T00:00:00,2024,11,49,Conflict,127736,136475,Borno,NGA008,SA,Active
131110,Lake Chad Basin Crisis,Nigeria,NGA,Taraba,NGA035,Gashaka,NGA035004,2,422,2024-11-30T00:00:00,2024,11,49,Conflict,195,227,Taraba,NGA035,SA,Active
131111,Lake Chad Basin Crisis,Nigeria,NGA,Taraba,NGA035,Gashaka,NGA035004,2,456,2024-11-30T00:00:00,2024,11,49,Conflict,224,232,Borno,NGA008,SA,Active
131076,Lake Chad Basin Crisis,Nigeria,NGA,Borno,NGA008,Jere,NGA008013,2,269391,2025-04-30T00:00:00,2025,4,50,Conflict/violence,123474,145917,Not available,Not available,SA,Active
131007,Lake Chad Basin Crisis,Nigeria,NGA,Borno,NGA008,Gwoza,NGA008011,2,163325,2025-04-30T00:00:00,2025,4,50,Conflict/violence,68108,95217,Not available,Not available,SA,Active
131030,Lake Chad Basin Crisis,Nigeria,NGA,Borno,NGA008,Hawul,NGA008012,2,22314,2025-04-30T00:00:00,2025,4,50,Conflict/violence,10522,11792,Not available,Not available,SA,Active
131258,Lake Chad Basin Crisis,Nigeria,NGA,Taraba,NGA035,Jalingo,NGA035007,2,6097,2025-04-30T00:00:00,2025,4,50,Conflict/violence,2802,3295,Not available,Not available,SA,Active
131209,Lake Chad Basin Crisis,Nigeria,NGA,Taraba,NGA035,Ibi,NGA035006,2,2666,2025-04-30T00:00:00,2025,4,50,Conflict/violence,1313,1353,Not available,Not available,SA,Active
131181,Lake Chad Basin Crisis,Nigeria,NGA,Taraba,NGA035,Gassol,NGA035005,2,9602,2025-04-30T00:00:00,2025,4,50,Conflict/violence,4346,5256,Not available,Not available,SA,Active
131130,Lake Chad Basin Crisis,Nigeria,NGA,Taraba,NGA035,Gashaka,NGA035004,2,827,2025-04-30T00:00:00,2025,4,50,Conflict/violence,380,447,Not available,Not available,SA,Active
130862,Lake Chad Basin Crisis,Nigeria,NGA,Adamawa,NGA002,Yola South,NGA002021,2,23176,2025-04-30T00:00:00,2025,4,50,Conflict/violence,10265,12911,Not available,Not available,SA,Active
130957,Lake Chad Basin Crisis,Nigeria,NGA,Borno,NGA008,Gubio,NGA008009,2,12259,2025-04-30T00:00:00,2025,4,50,Conflict/violence,5547,6712,Not available,Not available,SA,Active
130924,Lake Chad Basin Crisis,Nigeria,NGA,Borno,NGA008,Dikwa,NGA008008,2,107707,2025-04-30T00:00:00,2025,4,50,Conflict/violence,48471,59236,Not available,Not available,SA,Active
130908,Lake Chad Basin Crisis,Nigeria,NGA,Bauchi,NGA005,Alkaleri,NGA005001,2,544,2025-04-30T00:00:00,2025,4,50,Conflict/violence,258,286,Not available,Not available,SA,Active
130754,Lake Chad Basin Crisis,Nigeria,NGA,Adamawa,NGA002,Toungo,NGA002019,2,566,2025-04-30T00:00:00,2025,4,50,Conflict/violence,264,302,Not available,Not available,SA,Active
130799,Lake Chad Basin Crisis,Nigeria,NGA,Adamawa,NGA002,Yola North,NGA002020,2,10113,2025-04-30T00:00:00,2025,4,50,Conflict/violence,4323,5790,Not available,Not available,SA,Active
132483,Lake Chad Basin Crisis,Nigeria,NGA,Borno,NGA008,Damboa,NGA008007,2,110182,2025-04-30T00:00:00,2025,4,50,Conflict/violence,45996,64186,Not available,Not available,SA,Active
132564,Lake Chad Basin Crisis,Nigeria,NGA,Taraba,NGA035,Ardo-Kola,NGA035001,2,3091,2025-04-30T00:00:00,2025,4,50,Conflict/violence,1337,1754,Not available,Not available,SA,Active
132732,Lake Chad Basin Crisis,Nigeria,NGA,Yobe,NGA036,Yunusari,NGA036016,2,2097,2025-04-30T00:00:00,2025,4,50,Conflict/violence,911,1186,Not available,Not available,SA,Active
132702,Lake Chad Basin Crisis,Nigeria,NGA,Yobe,NGA036,Tarmua,NGA036015,2,3839,2025-04-30T00:00:00,2025,4,50,Conflict/violence,1804,2035,Not available,Not available,SA,Active
132656,Lake Chad Basin Crisis,Nigeria,NGA,Taraba,NGA035,Donga,NGA035003,2,957,2025-04-30T00:00:00,2025,4,50,Conflict/violence,465,492,Not available,Not available,SA,Active
132651,Lake Chad Basin Crisis,Nigeria,NGA,Taraba,NGA035,Bali,NGA035002,2,6619,2025-04-30T00:00:00,2025,4,50,Conflict/violence,3098,3521,Not available,Not available,SA,Active
132318,Lake Chad Basin Crisis,Nigeria,NGA,Adamawa,NGA002,Song,NGA002018,2,5429,2025-04-30T00:00:00,2025,4,50,Conflict/violence,2654,2775,Not available,Not available,SA,Active
132445,Lake Chad Basin Crisis,Nigeria,NGA,Borno,NGA008,Chibok,NGA008006,2,17460,2025-04-30T00:00:00,2025,4,50,Conflict/violence,8468,8992,Not available,Not available,SA,Active
132409,Lake Chad Basin Crisis,Nigeria,NGA,Borno,NGA008,Biu,NGA008005,2,45579,2025-04-30T00:00:00,2025,4,50,Conflict/violence,20428,25151,Not available,Not available,SA,Active
132266,Lake Chad Basin Crisis,Nigeria,NGA,Adamawa,NGA002,Song,NGA002018,2,72,2025-04-30T00:00:00,2025,4,50,Natural disaster,35,37,Not available,Not available,SA,Active
132259,Lake Chad Basin Crisis,Nigeria,NGA,Adamawa,NGA002,Shelleng,NGA002017,2,10320,2025-04-30T00:00:00,2025,4,50,Conflict/violence,4323,5997,Not available,Not available,SA,Active
132220,Lake Chad Basin Crisis,Nigeria,NGA,Adamawa,NGA002,Numan,NGA002016,2,25823,2025-04-30T00:00:00,2025,4,50,Conflict/violence,12246,13577,Not available,Not available,SA,Active
132180,Lake Chad Basin Crisis,Nigeria,NGA,Adamawa,NGA002,Mubi South,NGA002015,2,7502,2025-04-30T00:00:00,2025,4,50,Conflict/violence,3611,3891,Not available,Not available,SA,Active
134091,Lake Chad Basin Crisis,Nigeria,NGA,Borno,NGA008,Bayo,NGA008004,2,293,2025-04-30T00:00:00,2025,4,50,Conflict/violence,121,172,Not available,Not available,SA,Active
134076,Lake Chad Basin Crisis,Nigeria,NGA,Borno,NGA008,Bayo,NGA008004,2,24,2025-04-30T00:00:00,2025,4,50,Insecurity,9,15,Not available,Not available,SA,Active
134069,Lake Chad Basin Crisis,Nigeria,NGA,Borno,NGA008,Bama,NGA008003,2,171239,2025-04-30T00:00:00,2025,4,50,Conflict/violence,74813,96426,Not available,Not available,SA,Active
134026,Lake Chad Basin Crisis,Nigeria,NGA,Borno,NGA008,Askira/Uba,NGA008002,2,12438,2025-04-30T00:00:00,2025,4,50,Conflict/violence,5811,6627,Not available,Not available,SA,Active
134188,Lake Chad Basin Crisis,Nigeria,NGA,Gombe,NGA016,Shomgom,NGA016010,2,535,2025-04-30T00:00:00,2025,4,50,Conflict/violence,231,304,Not available,Not available,SA,Active
134128,Lake Chad Basin Crisis,Nigeria,NGA,Gombe,NGA016,Nafada,NGA016009,2,1622,2025-04-30T00:00:00,2025,4,50,Conflict/violence,846,776,Not available,Not available,SA,Active
134230,Lake Chad Basin Crisis,Nigeria,NGA,Gombe,NGA016,Yamaltu/Deba,NGA016011,2,4134,2025-04-30T00:00:00,2025,4,50,Conflict/violence,1919,2215,Not available,Not available,SA,Active
133945,Lake Chad Basin Crisis,Nigeria,NGA,Bauchi,NGA005,Zaki,NGA005020,2,1935,2025-04-30T00:00:00,2025,4,50,Conflict/violence,901,1034,Not available,Not available,SA,Active
133896,Lake Chad Basin Crisis,Nigeria,NGA,Adamawa,NGA002,Mubi North,NGA002014,2,12927,2025-04-30T00:00:00,2025,4,50,Conflict/violence,6361,6566,Not available,Not available,SA,Active
132804,Lake Chad Basin Crisis,Nigeria,NGA,Yobe,NGA036,Yusufari,NGA036017,2,2219,2025-04-30T00:00:00,2025,4,50,Conflict/violence,1018,1201,Not available,Not available,SA,Active
133817,Lake Chad Basin Crisis,Nigeria,NGA,Adamawa,NGA002,Michika,NGA002013,2,3205,2025-04-30T00:00:00,2025,4,50,Conflict/violence,1481,1724,Not available,Not available,SA,Active
133798,Lake Chad Basin Crisis,Nigeria,NGA,Adamawa,NGA002,Mayo-Belwa,NGA002012,2,1305,2025-04-30T00:00:00,2025,4,50,Conflict/violence,573,732,Not available,Not available,SA,Active
133769,Lake Chad Basin Crisis,Nigeria,NGA,Adamawa,NGA002,Maiha,NGA002011,2,23312,2025-04-30T00:00:00,2025,4,50,Conflict/violence,9908,13404,Not available,Not available,SA,Active
135521,Lake Chad Basin Crisis,Nigeria,NGA,Yobe,NGA036,Gulani,NGA036008,2,2312,2025-04-30T00:00:00,2025,4,50,Conflict/violence,954,1358,Not available,Not available,SA,Active
135481,Lake Chad Basin Crisis,Nigeria,NGA,Gombe,NGA016,Kwami,NGA016008,2,1829,2025-04-30T00:00:00,2025,4,50,Conflict/violence,891,938,Not available,Not available,SA,Active
135453,Lake Chad Basin Crisis,Nigeria,NGA,Gombe,NGA016,Kaltungo,NGA016007,2,7072,2025-04-30T00:00:00,2025,4,50,Conflict/violence,3361,3711,Not available,Not available,SA,Active
135396,Lake Chad Basin Crisis,Nigeria,NGA,Gombe,NGA016,Gombe,NGA016006,2,9572,2025-04-30T00:00:00,2025,4,50,Conflict/violence,4519,5053,Not available,Not available,SA,Active
135323,Lake Chad Basin Crisis,Nigeria,NGA,Bauchi,NGA005,Warji,NGA005019,2,575,2025-04-30T00:00:00,2025,4,50,Conflict/violence,243,332,Not available,Not available,SA,Active
135352,Lake Chad Basin Crisis,Nigeria,NGA,Gombe,NGA016,Funakaye,NGA016005,2,6632,2025-04-30T00:00:00,2025,4,50,Conflict/violence,3049,3583,Not available,Not available,SA,Active
135288,Lake Chad Basin Crisis,Nigeria,NGA,Bauchi,NGA005,Toro,NGA005018,2,11687,2025-04-30T00:00:00,2025,4,50,Conflict/violence,5294,6393,Not available,Not available,SA,Active
135233,Lake Chad Basin Crisis,Nigeria,NGA,Bauchi,NGA005,Tafawa-Balewa,NGA005017,2,8413,2025-04-30T00:00:00,2025,4,50,Conflict/violence,4061,4352,Not available,Not available,SA,Active
135192,Lake Chad Basin Crisis,Nigeria,NGA,Bauchi,NGA005,Shira,NGA005016,2,2203,2025-04-30T00:00:00,2025,4,50,Conflict/violence,1013,1190,Not available,Not available,SA,Active
135089,Lake Chad Basin Crisis,Nigeria,NGA,Adamawa,NGA002,Madagali,NGA002010,2,14747,2025-04-30T00:00:00,2025,4,50,Conflict/violence,6966,7781,Not available,Not available,SA,Active
135046,Lake Chad Basin Crisis,Nigeria,NGA,Adamawa,NGA002,Lamurde,NGA002009,2,564,2025-04-30T00:00:00,2025,4,50,Natural disaster,263,301,Not available,Not available,SA,Active
135057,Lake Chad Basin Crisis,Nigeria,NGA,Adamawa,NGA002,Lamurde,NGA002009,2,3156,2025-04-30T00:00:00,2025,4,50,Conflict/violence,1506,1650,Not available,Not available,SA,Active
135039,Lake Chad Basin Crisis,Nigeria,NGA,Adamawa,NGA002,Jada,NGA002008,2,866,2025-04-30T00:00:00,2025,4,50,Conflict/violence,368,498,Not available,Not available,SA,Active
134990,Lake Chad Basin Crisis,Nigeria,NGA,Adamawa,NGA002,Hong,NGA002007,2,5795,2025-04-30T00:00:00,2025,4,50,Conflict/violence,2556,3239,Not available,Not available,SA,Active
136452,Lake Chad Basin Crisis,Nigeria,NGA,Bauchi,NGA005,Kirfi,NGA005013,2,971,2025-04-30T00:00:00,2025,4,50,Conflict/violence,477,494,Not available,Not available,SA,Active
136503,Lake Chad Basin Crisis,Nigeria,NGA,Bauchi,NGA005,Misau,NGA005014,2,2084,2025-04-30T00:00:00,2025,4,50,Conflict/violence,1055,1029,Not available,Not available,SA,Active
136668,Lake Chad Basin Crisis,Nigeria,NGA,Gombe,NGA016,Balanga,NGA016002,2,6889,2025-04-30T00:00:00,2025,4,50,Conflict/violence,3250,3639,Not available,Not available,SA,Active
136607,Lake Chad Basin Crisis,Nigeria,NGA,Gombe,NGA016,Akko,NGA016001,2,12520,2025-04-30T00:00:00,2025,4,50,Conflict/violence,6074,6446,Not available,Not available,SA,Active
136548,Lake Chad Basin Crisis,Nigeria,NGA,Bauchi,NGA005,Ningi,NGA005015,2,2692,2025-04-30T00:00:00,2025,4,50,Conflict/violence,1324,1368,Not available,Not available,SA,Active
135605,Lake Chad Basin Crisis,Nigeria,NGA,Yobe,NGA036,Karasuwa,NGA036010,2,1438,2025-04-30T00:00:00,2025,4,50,Conflict/violence,586,852,Not available,Not available,SA,Active
135593,Lake Chad Basin Crisis,Nigeria,NGA,Yobe,NGA036,Karasuwa,NGA036010,2,885,2025-04-30T00:00:00,2025,4,50,Natural disaster,375,510,Not available,Not available,SA,Active
135589,Lake Chad Basin Crisis,Nigeria,NGA,Yobe,NGA036,Jakusko,NGA036009,2,2909,2025-04-30T00:00:00,2025,4,50,Conflict/violence,1283,1626,Not available,Not available,SA,Active
135673,Lake Chad Basin Crisis,Nigeria,NGA,Yobe,NGA036,Machina,NGA036011,2,1972,2025-04-30T00:00:00,2025,4,50,Conflict/violence,1209,763,Not available,Not available,SA,Active
136255,Lake Chad Basin Crisis,Nigeria,NGA,Adamawa,NGA002,Girei,NGA002005,2,17192,2025-04-30T00:00:00,2025,4,50,Conflict/violence,7907,9285,Not available,Not available,SA,Active
135684,Lake Chad Basin Crisis,Nigeria,NGA,Yobe,NGA036,Nangere,NGA036012,2,127,2025-04-30T00:00:00,2025,4,50,Natural disaster,56,71,Not available,Not available,SA,Active
136308,Lake Chad Basin Crisis,Nigeria,NGA,Adamawa,NGA002,Gombi,NGA002004,2,4581,2025-04-30T00:00:00,2025,4,50,Conflict/violence,2018,2563,Not available,Not available,SA,Active
136367,Lake Chad Basin Crisis,Nigeria,NGA,Adamawa,NGA002,Guyuk,NGA002006,2,4410,2025-04-30T00:00:00,2025,4,50,Conflict/violence,2075,2335,Not available,Not available,SA,Active
137703,Lake Chad Basin Crisis,Nigeria,NGA,Bauchi,NGA005,Itas/Gadau,NGA005010,2,2861,2025-04-30T00:00:00,2025,4,50,Conflict/violence,1342,1519,Not available,Not available,SA,Active
137744,Lake Chad Basin Crisis,Nigeria,NGA,Bauchi,NGA005,Jama'are,NGA005011,2,2140,2025-04-30T00:00:00,2025,4,50,Conflict/violence,1026,1114,Not available,Not available,SA,Active
137660,Lake Chad Basin Crisis,Nigeria,NGA,Bauchi,NGA005,Giade,NGA005009,2,1671,2025-04-30T00:00:00,2025,4,50,Conflict/violence,791,880,Not available,Not available,SA,Active
137625,Lake Chad Basin Crisis,Nigeria,NGA,Adamawa,NGA002,Ganye,NGA002003,2,816,2025-04-30T00:00:00,2025,4,50,Conflict/violence,361,455,Not available,Not available,SA,Active
137579,Lake Chad Basin Crisis,Nigeria,NGA,Adamawa,NGA002,Fufore,NGA002002,2,7710,2025-04-30T00:00:00,2025,4,50,Conflict/violence,3733,3977,Not available,Not available,SA,Active
137527,Lake Chad Basin Crisis,Nigeria,NGA,Adamawa,NGA002,Demsa,NGA002001,2,20490,2025-04-30T00:00:00,2025,4,50,Conflict/violence,10146,10344,Not available,Not available,SA,Active
136781,Lake Chad Basin Crisis,Nigeria,NGA,Yobe,NGA036,Fika,NGA036004,2,3620,2025-04-30T00:00:00,2025,4,50,Conflict/violence,1632,1988,Not available,Not available,SA,Active
136741,Lake Chad Basin Crisis,Nigeria,NGA,Gombe,NGA016,Dukku,NGA016004,2,1363,2025-04-30T00:00:00,2025,4,50,Conflict/violence,610,753,Not available,Not available,SA,Active
136694,Lake Chad Basin Crisis,Nigeria,NGA,Gombe,NGA016,Billiri,NGA016003,2,812,2025-04-30T00:00:00,2025,4,50,Conflict/violence,356,456,Not available,Not available,SA,Active
136850,Lake Chad Basin Crisis,Nigeria,NGA,Yobe,NGA036,Fune,NGA036005,2,4589,2025-04-30T00:00:00,2025,4,50,Conflict/violence,1938,2651,Not available,Not available,SA,Active
